Title: The Combined Ultraviolet, Optical, and Near-Infrared Light Curves of
57990.980  8.451 EFOSC2      NTT         g     > 21.00        0.00 2017Natur.551...75S *         
57990.980  8.451 EFOSC2      NTT         i     > 21.10        0.00 2017Natur.551...75S *         
57990.980  8.451 EFOSC2      NTT         r     > 21.40        0.00 2017Natur.551...75S *         
57990.980  8.451 EFOSC2      NTT         z     > 20.40        0.00 2017Natur.551...75S *         
57990.980  8.451 FLAMINGOS-2 Gemini-S    H       19.22  0.18  0.00 2017ApJ...848L..17C *         
57990.983  8.454 DECam       Blanco/CTIO z       20.40  0.06  0.00 2017ApJ...848L..17C *         
57990.988  8.459 DECam       Blanco/CTIO i       20.72  0.06  0.00 2017ApJ...848L..17C *         
57990.989  8.460 VIRCAM      VISTA       Y       19.67  0.09  0.00 2017ApJ...848L..27T *         
57990.989  8.460 VIMOS       VLT         r       21.75  0.05  0.00 2017ApJ...848L..27T *         
57990.990  8.461 FORS2       VLT         I       21.13  0.12  0.00 2017Natur.551...67P *         
57990.990  8.461 FORS2       VLT         z       20.61  0.09  0.00 2017Natur.551...67P *         
57990.997  8.468 DECam       Blanco/CTIO r       21.95  0.18  0.00 2017ApJ...848L..17C *         
57991.000  8.471 FORS2       VLT         R       22.50  0.24  0.00 2017Natur.551...67P *         
57991.004  8.475 AltaU47+    Prompt5     r     > 20.37        0.00 2017ApJ...848L..24V *         
57991.010  8.481 FORS2       VLT         V       23.15  0.26  0.00 2017Natur.551...67P *         
57991.034  8.505 LDSS        Magellan    g     > 22.64        0.00 2017arXiv171005443D *         
57991.709  9.180 SIRIUS      IRSF        H       18.83  0.23  0.00 2017arXiv171005436K *         
57991.709  9.180 SIRIUS      IRSF        H       18.90  0.09  0.00 2017arXiv171005848U *         
57991.709  9.180 SIRIUS      IRSF        J     > 18.87        0.00 2017arXiv171005436K *         
57991.709  9.180 SIRIUS      IRSF        J       19.32  0.08  0.00 2017arXiv171005848U           
57991.709  9.180 SIRIUS      IRSF        Ks      18.25  0.21  0.00 2017arXiv171005436K *         
57991.709  9.180 SIRIUS      IRSF        Ks      18.34  0.06  0.00 2017arXiv171005848U *         
57991.956  9.427 WFC3/IR     HST         F160W   19.60  0.06  0.00 2017ApJ...848L..27T     R     
57991.956  9.427 WFC3/IR     HST         F160W   19.77  0.07  0.00 2017Natur.551...71T *   R     
57991.959  9.430 FLAMINGOS-2 Gemini-S    H       19.62  0.15  0.00 2017ApJ...848L..17C     R     
57991.959  9.430 FLAMINGOS-2 Gemini-S    H       19.68  0.08  0.00 2017arXiv171005436K     R     
57991.959  9.430 FLAMINGOS-2 Gemini-S    H       19.67  0.08  0.00 this paper          * A       
57991.959  9.430 FLAMINGOS-2 Gemini-S    J       20.57  0.20  0.00 2017arXiv171005436K *         
57991.959  9.430 FLAMINGOS-2 Gemini-S    Ks      18.50  0.08  0.00 2017arXiv171005436K *         
57991.969  9.440 ANDICAM     1.3m/CTIO   K       18.43  0.17  0.00 2017arXiv171005436K *         
57991.969  9.440 GROND       LaSilla     H       19.66  0.14  0.00 2017Natur.551...75S *         
57991.969  9.440 GROND       LaSilla     J       20.23  0.10  0.00 2017Natur.551...75S *         
57991.969  9.440 GROND       LaSilla     K       18.46  0.20 -0.57 2017Natur.551...75S *         
57991.974  9.445 VIMOS       VLT         z       20.85  0.04  0.00 2017ApJ...848L..27T *         
57991.974  9.445 DECam       Blanco/CTIO Y       20.78  0.11  0.00 2017ApJ...848L..17C *         
57991.979  9.450 VIRCAM      VISTA       Ks      18.49  0.05  0.00 2017ApJ...848L..27T *         
57991.979  9.450 VIRCAM      VISTA       J       20.06  0.14  0.00 2017ApJ...848L..27T *         
57991.989  9.460 VIRCAM      VISTA       Y       20.09  0.14  0.00 2017ApJ...848L..27T *         
57991.989  9.460 AltaU47+    Prompt5     r     > 19.90        0.00 2017ApJ...848L..24V *         
57991.989  9.460 VIMOS       VLT         r       22.20  0.04  0.00 2017ApJ...848L..27T *         
57991.991  9.462 FORS        VLT         z       20.69  0.11  0.00 2017ApJ...848L..27T *         
57991.994  9.465 DECam       Blanco/CTIO z       21.19  0.07  0.00 2017ApJ...848L..17C *         
57992.000  9.471 DECam       Blanco/CTIO i       21.37  0.06  0.00 2017ApJ...848L..17C *         
57992.099  9.570 NICFPS      APO         Ks    > 17.99        0.00 2017arXiv171005436K *         
57992.119  9.590 WHIRC       Palomar5m   Ks    > 17.64        0.00 2017arXiv171005436K *         
57992.282  9.753 WFC3/IR     HST         F110W   20.57  0.04  0.00 2017ApJ...848L..17C *         
57992.296  9.767 WFC3/IR     HST         F160W   19.89  0.04  0.00 2017ApJ...848L..17C *         
57992.348  9.819 WFC3/UVIS1  HST         F336W   26.92  0.27  0.00 2017ApJ...848L..17C *         
57992.433  9.904 ACS/WFC     HST         F475W   23.95  0.06  0.00 2017ApJ...848L..17C *         
57992.498  9.969 ACS/WFC     HST         F625W   22.88  0.07  0.00 2017ApJ...848L..17C *         
57992.561 10.032 ACS/WFC     HST         F775W   22.35  0.08  0.00 2017ApJ...848L..17C *         
57992.573 10.044 ACS/WFC     HST         F850W   21.53  0.05  0.00 2017ApJ...848L..17C *         
57992.959 10.430 FLAMINGOS-2 Gemini-S    Ks      18.77  0.07  0.00 2017arXiv171005436K *         
57992.969 10.440 FLAMINGOS-2 Gemini-S    H       19.63  0.08  0.00 2017arXiv171005436K *         
57992.969 10.440 FLAMINGOS-2 Gemini-S    J       21.33  0.30  0.00 2017arXiv171005436K *         
57992.969 10.440 ANDICAM     1.3m/CTIO   K       18.91  0.19  0.00 2017arXiv171005436K *         
57992.975 10.446 DECam       Blanco/CTIO Y       21.67  0.21  0.00 2017ApJ...848L..17C *         
57992.975 10.446 EFOSC2      NTT         J       21.02  0.22  0.00 2017Natur.551...75S *         
57992.978 10.449 FLAMINGOS-2 Gemini-S    Ks      18.43  0.25  0.00 2017ApJ...848L..17C *         
57992.979 10.450 VIRCAM      VISTA       Ks      18.74  0.06  0.00 2017ApJ...848L..27T *         
57992.980 10.451 FORS2       VLT         z       22.01  0.21  0.00 2017Natur.551...67P *         
57992.981 10.452 FLAMINGOS-2 Gemini-S    H       20.04  0.15  0.00 2017ApJ...848L..17C *         
57992.987 10.458 DECam       Blanco/CTIO z       22.06  0.13  0.00 2017ApJ...848L..17C *         
57992.989 10.460 VIRCAM      VISTA       J       20.94  0.35  0.00 2017ApJ...848L..27T *         
57992.989 10.460 VIMOS       VLT         r       22.45  0.07  0.00 2017ApJ...848L..27T *         
57992.990 10.461 FORS2       VLT         I       22.05  0.29  0.00 2017Natur.551...67P *         
57993.000 10.471 DECam       Blanco/CTIO i       22.38  0.10  0.00 2017ApJ...848L..17C *         
57993.010 10.481 FORS2       VLT         R       23.38  0.28  0.00 2017Natur.551...67P *         
57993.010 10.481 FORS2       VLT         V       23.76  0.28  0.00 2017Natur.551...67P *         
57993.016 10.487 GROND       LaSilla     H       20.17  0.34  0.00 2017Natur.551...75S *         
57993.016 10.487 GROND       LaSilla     K       18.71  0.22 -0.79 2017Natur.551...75S *         
57993.079 10.550 WFC3/IR     HST         F110W   20.82  0.02  0.00 2017ApJ...848L..27T     R     
57993.079 10.550 WFC3/IR     HST         F110W   21.37  0.12  0.00 2017Natur.551...71T *   R     
57993.148 10.619 WFC3/IR     HST         F160W   20.28  0.09  0.00 2017ApJ...848L..27T     R     
57993.148 10.619 WFC3/IR     HST         F160W   20.45  0.10  0.00 2017Natur.551...71T     R     
57993.148 10.619 WFC3/IR     HST         F160W   20.36  0.09  0.00 this paper          * A       
57993.387 10.858 Skymapper   Skymapper   r     > 19.36        0.00 2017arXiv171005846A *         
57993.388 10.859 Skymapper   Skymapper   g     > 19.53        0.00 2017arXiv171005846A *         
57993.400 10.871 Skymapper   Skymapper   r     > 19.39        0.00 2017arXiv171005846A *         
57993.401 10.872 Skymapper   Skymapper   g     > 19.50        0.00 2017arXiv171005846A *         
57993.699 11.170 SIRIUS      IRSF        H     > 18.43        0.00 2017arXiv171005436K *         
57993.699 11.170 SIRIUS      IRSF        H       19.53  0.21  0.00 2017arXiv171005848U *         
57993.699 11.170 SIRIUS      IRSF        J     > 18.37        0.00 2017arXiv171005436K *         
57993.699 11.170 SIRIUS      IRSF        Ks    > 18.48        0.00 2017arXiv171005436K *         
57993.699 11.170 SIRIUS      IRSF        Ks      18.64  0.12  0.00 2017arXiv171005848U *         
57993.814 11.285 WFC3/UVIS   HST         F606W   23.77  0.38  0.00 2017Natur.551...71T *         
57993.829 11.300 WFC3/UVIS   HST         F475W   24.08  0.05  0.00 2017ApJ...848L..27T     R     
57993.829 11.300 WFC3/UVIS   HST         F475W   24.75  0.69  0.00 2017Natur.551...71T     R     
57993.829 11.300 WFC3/UVIS   HST         F475W   24.08  0.05  0.00 this paper          * A       
57993.940 11.411 WFC3/UVIS   HST         F475W   23.96  0.05  0.00 2017ApJ...848L..27T     R     
57993.940 11.411 WFC3/UVIS   HST         F475W   24.55  0.64  0.00 2017Natur.551...71T     R     
57993.940 11.411 WFC3/UVIS   HST         F475W   23.96  0.05  0.00 this paper          * A       
57993.957 11.428 WFC3/UVIS   HST         F814W   22.32  0.02  0.00 2017ApJ...848L..27T     R     
57993.957 11.428 WFC3/UVIS   HST         F814W   22.58  0.34  0.00 2017Natur.551...71T     R     
57993.957 11.428 WFC3/UVIS   HST         F814W   22.32  0.02  0.00 this paper          * A       
57993.960 11.431 EFOSC2      NTT         H       20.05  0.20  0.00 2017Natur.551...75S *         
57993.968 11.439 WFC3/UVIS   HST         F606W   23.66  0.36  0.00 2017Natur.551...71T     R     
57993.968 11.439 WFC3/UVIS   HST         F606W   23.09  0.03  0.00 2017ApJ...848L..27T     R     
57993.968 11.439 WFC3/UVIS   HST         F606W   23.09  0.03  0.00 this paper          * A       
57993.969 11.440 ANDICAM     1.3m/CTIO   K     > 19.11        0.00 2017arXiv171005436K *         
57993.979 11.450 FLAMINGOS-2 Gemini-S    Ks      19.03  0.17  0.00 2017ApJ...848L..17C     R     
57993.979 11.450 FLAMINGOS-2 Gemini-S    Ks      19.41  0.09  0.00 2017arXiv171005436K     R O   
57993.979 11.450 FLAMINGOS-2 Gemini-S    Ks      18.99  0.05  0.00 2017Natur.551...71T     R     
57993.979 11.450 FLAMINGOS-2 Gemini-S    Ks      18.99  0.05  0.00 this paper          * A       
57993.980 11.451 FORS2       VLT         z       22.82  0.47  0.00 2017Natur.551...67P *         
57993.989 11.460 FLAMINGOS-2 Gemini-S    H     > 20.63        0.00 2017arXiv171005436K     R     
57993.989 11.460 FLAMINGOS-2 Gemini-S    H       20.24  0.18  0.00 2017Natur.551...71T *   R     
57993.989 11.460 FLAMINGOS-2 Gemini-S    J     > 21.07        0.00 2017arXiv171005436K       O   
57993.989 11.460 FLAMINGOS-2 Gemini-S    J       20.35  0.12  0.00 2017Natur.551...71T *   R     
57993.989 11.460 VIRCAM      VISTA       J       21.16  0.40  0.00 2017ApJ...848L..27T *         
57993.997 11.468 SOFI        NTT         H       19.64  0.14  0.00 2017arXiv171005443D *         
57994.000 11.471 FORS2       VLT         I       23.00  0.31  0.00 2017Natur.551...67P *         
57994.029 11.500 WFC3/UVIS   HST         F225W > 26.04        0.00 2017arXiv171005436K *         
57994.029 11.500 WFC3/UVIS   HST         F275W > 26.13        0.00 2017arXiv171005436K *         
57994.029 11.500 WFC3/UVIS   HST         F336W > 26.37        0.00 2017arXiv171005436K *         
57994.962 12.433 FourStar    Magellan    Ks      19.36  0.09  0.00 2017arXiv171005443D *         
57994.969 12.440 FLAMINGOS-2 Gemini-S    Ks      19.42  0.16  0.00 2017ApJ...848L..17C     R     
57994.969 12.440 FLAMINGOS-2 Gemini-S    Ks      19.44  0.08  0.00 2017arXiv171005436K     R     
57994.969 12.440 FLAMINGOS-2 Gemini-S    Ks      19.46  0.04  0.00 2017Natur.551...71T     R     
57994.969 12.440 FLAMINGOS-2 Gemini-S    Ks      19.45  0.04  0.00 this paper          * A       
57994.969 12.440 VIMOS       VLT         r       23.12  0.31  0.00 2017ApJ...848L..27T *         
57994.979 12.450 FLAMINGOS-2 Gemini-S    H       20.99  0.21  0.00 2017Natur.551...71T     R     
57994.979 12.450 FLAMINGOS-2 Gemini-S    H       20.57  0.19  0.00 2017arXiv171005436K     R     
57994.979 12.450 FLAMINGOS-2 Gemini-S    H       20.76  0.19  0.00 this paper          * A       
57994.985 12.456 SOFI        NTT         Ks      19.32  0.09  0.00 2017arXiv171005443D *         
57994.989 12.460 FLAMINGOS-2 Gemini-S    J     > 21.55        0.00 2017arXiv171005436K *         
57994.989 12.460 VIRCAM      VISTA       Ks      19.34  0.08  0.00 2017ApJ...848L..27T *         
57995.388 12.859 Skymapper   Skymapper   g     > 19.36        0.00 2017arXiv171005846A *         
57995.389 12.860 Skymapper   Skymapper   r     > 19.32        0.00 2017arXiv171005846A *         
57995.401 12.872 Skymapper   Skymapper   g     > 19.24        0.00 2017arXiv171005846A *         
57995.959 13.430 FLAMINGOS-2 Gemini-S    Ks      19.63  0.23  0.00 2017ApJ...848L..17C     R     
57995.959 13.430 FLAMINGOS-2 Gemini-S    Ks      19.84  0.09  0.00 2017arXiv171005436K     R     
57995.959 13.430 FLAMINGOS-2 Gemini-S    Ks      19.81  0.09  0.00 this paper          * A       
57995.961 13.432 EFOSC2      NTT         K       19.67  0.14  0.00 2017Natur.551...75S *         
57995.962 13.433 FourStar    Magellan    H     > 20.50        0.00 2017arXiv171005443D *         
57995.969 13.440 VIMOS       VLT         z       22.30  0.28  0.00 2017ApJ...848L..27T *         
57995.978 13.449 FourStar    Magellan    Ks      19.52  0.09  0.00 2017arXiv171005443D *         
57995.979 13.450 FLAMINGOS-2 Gemini-S    H       21.48  0.30  0.00 2017arXiv171005436K     R     
57995.979 13.450 FLAMINGOS-2 Gemini-S    H       21.01  0.14  0.00 2017Natur.551...71T     R     
57995.979 13.450 FLAMINGOS-2 Gemini-S    H       21.09  0.14  0.00 this paper          * A       
57995.989 13.460 FLAMINGOS-2 Gemini-S    J     > 21.94        0.00 2017arXiv171005436K *         
57995.990 13.461 SOFI        NTT         Ks      19.43  0.09  0.00 2017arXiv171005443D *         
57996.799 14.270 MOIRCS      Subaru      Ks      19.35  0.04  0.00 2017arXiv171005848U       O   
57996.974 14.445 FLAMINGOS-2 Gemini-S    Ks      19.90  0.21  0.00 2017ApJ...848L..17C     R     
57996.974 14.445 FLAMINGOS-2 Gemini-S    Ks      20.06  0.10  0.00 2017arXiv171005436K     R     
57996.974 14.445 FLAMINGOS-2 Gemini-S    Ks      19.93  0.03  0.00 2017Natur.551...71T     R     
57996.974 14.445 FLAMINGOS-2 Gemini-S    Ks      19.94  0.03  0.00 this paper          * A       
57996.969 14.440 VISIR       VLT         J8.9  > 7.74         0.00 2017arXiv171005436K *         
57996.980 14.451 FORS2       VLT         z       23.34  0.37  0.00 2017Natur.551...67P *         
57996.989 14.460 VIRCAM      VISTA       Ks      20.02  0.13  0.00 2017ApJ...848L..27T *         
57996.999 14.470 FLAMINGOS-2 Gemini-S    H       21.63  0.36  0.00 2017arXiv171005436K *         
57997.009 14.480 GMOS        Gemini-S    i     > 23.20        0.00 2017arXiv171005436K *         
57997.799 15.270 MOIRCS      Subaru      Ks      19.97  0.05  0.00 2017arXiv171005848U *         
57997.969 15.440 VISIR       VLT         J8.9  > 7.57         0.00 2017arXiv171005436K *         
57997.970 15.441 FourStar    Magellan    Ks      20.23  0.10  0.00 2017arXiv171005443D *         
57997.976 15.447 FLAMINGOS-2 Gemini-S    Ks      20.13  0.25  0.00 2017ApJ...848L..17C     R     
57997.976 15.447 FLAMINGOS-2 Gemini-S    Ks      20.43  0.13  0.00 2017arXiv171005436K     R O   
57997.976 15.447 FLAMINGOS-2 Gemini-S    Ks      20.06  0.05  0.00 2017Natur.551...71T     R     
57997.976 15.447 FLAMINGOS-2 Gemini-S    Ks      20.06  0.05  0.00 this paper          * A       
57998.029 15.500 GMOS        Gemini-S    i     > 23.40        0.00 2017arXiv171005436K *         
57998.979 16.450 FLAMINGOS-2 Gemini-S    Ks      20.43  0.30  0.00 2017ApJ...848L..17C     R     
57998.979 16.450 FLAMINGOS-2 Gemini-S    Ks      20.31  0.08  0.00 2017Natur.551...71T     R     
57998.979 16.450 FLAMINGOS-2 Gemini-S    Ks      20.95  0.18  0.00 2017arXiv171005436K     R O   
57998.979 16.450 FLAMINGOS-2 Gemini-S    Ks      20.32  0.08  0.00 this paper          * A       
57998.999 16.470 GMOS        Gemini-S    r     > 21.18        0.00 2017arXiv171005436K *         
57999.979 17.450 HAWKI       VLT         Ks      20.77  0.13  0.00 2017ApJ...848L..27T *         
57999.989 17.460 FLAMINGOS-2 Gemini-S    Ks    > 19.92        0.00 2017arXiv171005436K     R     
57999.989 17.460 FLAMINGOS-2 Gemini-S    Ks      20.61  0.09  0.00 2017Natur.551...71T *   R     
58000.009 17.480 GMOS        Gemini-S    r     > 21.98        0.00 2017arXiv171005436K *         
58000.960 18.431 FourStar    Magellan    Ks      20.81  0.13  0.00 2017arXiv171005443D *         
58000.966 18.437 EFOSC2      NTT         K       20.76  0.35  0.00 2017Natur.551...75S *         
58000.978 18.449 FLAMINGOS-2 Gemini-S    Ks      20.84  0.26  0.00 2017ApJ...848L..17C     R     
58000.978 18.449 FLAMINGOS-2 Gemini-S    Ks      21.04  0.09  0.00 2017arXiv171005436K     R     
58000.978 18.449 FLAMINGOS-2 Gemini-S    Ks      21.02  0.09  0.00 this paper          * A       
58000.990 18.461 FourStar    Magellan    Ks      20.93  0.17  0.00 2017arXiv171005443D *         
58000.999 18.470 GMOS        Gemini-S    i     > 21.90        0.00 2017arXiv171005436K *         
58001.989 19.460 FLAMINGOS-2 Gemini-S    Ks      21.23  0.37  0.00 2017arXiv171005436K     R     
58001.989 19.460 FLAMINGOS-2 Gemini-S    Ks      20.85  0.13  0.00 2017Natur.551...71T     R     
58001.989 19.460 FLAMINGOS-2 Gemini-S    Ks      20.89  0.13  0.00 this paper          * A       
58001.992 19.463 VIMOS       VLT         z       23.37  0.48  0.00 2017ApJ...848L..27T *         
58002.979 20.450 FLAMINGOS-2 Gemini-S    H     > 21.22        0.00 2017arXiv171005436K *         
58002.979 20.450 VISIR       VLT         J8.9  > 7.42         0.00 2017arXiv171005436K *         
58003.969 21.440 HAWKI       VLT         Ks      21.46  0.08  0.00 2017ApJ...848L..27T *         
58003.989 21.460 FLAMINGOS-2 Gemini-S    Ks    > 21.48        0.00 2017arXiv171005436K *         
58007.969 25.440 HAWKI       VLT         Ks      22.06  0.22  0.00 2017ApJ...848L..27T *         
58007.989 25.460 FLAMINGOS-2 Gemini-S    J     > 20.21        0.00 2017arXiv171005436K *         
58010.969 28.440 FLAMINGOS-2 Gemini-S    Ks    > 19.96        0.00 2017arXiv171005436K *         
58011.969 29.440 FLAMINGOS-2 Gemini-S    Ks    > 20.60        0.00 2017arXiv171005436K *         
