 #redshift day     u       g       r       i       z       J       H       K
  0.11    1.50   33.08   29.56   27.68   26.61   24.90   24.37   26.42   28.20
  0.11    1.68   33.86   29.87   27.93   26.72   24.97   24.34   26.06   27.77
  0.11    1.88   34.79   30.32   28.16   26.87   25.06   24.32   25.70   27.34
  0.11    2.11   35.04   30.88   28.50   27.07   25.17   24.31   25.44   26.98
  0.11    2.37   36.30   31.38   28.85   27.25   25.30   24.34   25.30   26.64
  0.11    2.66   38.09   32.14   29.40   27.49   25.45   24.42   25.25   26.40
  0.11    2.99   39.68   33.03   30.00   27.80   25.61   24.56   25.29   26.14
  0.11    3.35   38.24   34.56   30.96   28.23   25.88   24.77   25.45   25.86
  0.11    3.76   42.75   35.50   31.90   28.82   26.27   25.01   25.64   25.58
  0.11    4.22    +Inf   37.17   32.82   29.51   26.77   25.28   25.72   25.35
  0.11    4.73    +Inf   37.41   33.73   30.22   27.36   25.63   25.74   25.22
  0.11    5.31    +Inf   37.47   34.78   30.93   28.06   26.12   25.83   25.17
  0.11    5.96    +Inf   46.58   35.63   31.71   28.74   26.71   26.04   25.18
  0.11    6.68    +Inf    +Inf   36.56   32.80   29.43   27.38   26.39   25.28
  0.11    7.50    +Inf    +Inf   42.08   33.65   30.29   28.03   26.82   25.42
  0.11    8.41    +Inf    +Inf   37.37   34.12   31.32   28.65   27.31   25.56
  0.11    9.44    +Inf    +Inf   37.21   34.19   32.20   29.14   27.73   25.73
  0.11   10.59    +Inf    +Inf   37.97   34.23   32.65   29.44   28.09   25.91
  0.11   11.89    +Inf    +Inf   37.54   34.25   32.69   29.59   28.36   26.07
  0.11   13.34    +Inf    +Inf   38.38   34.24   32.79   29.80   28.60   26.21
  0.11   14.96    +Inf    +Inf   37.92   34.57   32.95   29.98   28.79   26.39
  0.11   16.79    +Inf    +Inf   37.58   34.73   33.18   30.17   29.01   26.55
  0.11   18.84    +Inf    +Inf   38.03   34.43   33.04   30.31   29.25   26.69
  0.11   21.13    +Inf    +Inf   42.21   34.44   33.11   30.42   29.47   26.82
  0.11   23.71    +Inf    +Inf   37.99   34.78   33.30   30.64   29.62   26.98
  0.11   26.61    +Inf    +Inf   37.32   34.33   33.10   30.75   29.84   27.12
  0.11   29.85    +Inf   47.84   37.44   34.51   33.26   30.92   29.99   27.25


  0.12    1.06   31.89   28.78   27.21   26.42   25.02   24.69   27.67   29.18
